"Kod";"Nazwa";"Rodzaje obiektów";"Rodzaje placówek";"Rok";"Wartosc";"Jednostka miary";"Atrybut"
1800000;"PODKARPACKIE";"ośrodki kolonijne";"bary i kawiarnie";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"ośrodki kolonijne";"bary i kawiarnie";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"ośrodki kolonijne";"bary i kawiarnie";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"ośrodki kolonijne";"stołówki";"2019";1;"ob.";""
1800000;"PODKARPACKIE";"ośrodki kolonijne";"stołówki";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"ośrodki kolonijne";"stołówki";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"ośrodki kolonijne";"stołówki";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"ośrodki kolonijne";"punkty gastronomiczne";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"ośrodki kolonijne";"punkty gastronomiczne";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"ośrodki kolonijne";"punkty gastronomiczne";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"ośrodki kolonijne";"punkty gastronomiczne";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"ośrodki szkoleniowo-wypoczynkowe";"restauracje";"2019";3;"ob.";""
1800000;"PODKARPACKIE";"ośrodki szkoleniowo-wypoczynkowe";"restauracje";"2020";4;"ob.";""
1800000;"PODKARPACKIE";"ośrodki szkoleniowo-wypoczynkowe";"restauracje";"2021";4;"ob.";""
1800000;"PODKARPACKIE";"ośrodki szkoleniowo-wypoczynkowe";"restauracje";"2022";2;"ob.";""
1800000;"PODKARPACKIE";"ośrodki szkoleniowo-wypoczynkowe";"bary i kawiarnie";"2019";2;"ob.";""
1800000;"PODKARPACKIE";"ośrodki szkoleniowo-wypoczynkowe";"bary i kawiarnie";"2020";4;"ob.";""
1800000;"PODKARPACKIE";"ośrodki szkoleniowo-wypoczynkowe";"bary i kawiarnie";"2021";4;"ob.";""
1800000;"PODKARPACKIE";"ośrodki szkoleniowo-wypoczynkowe";"bary i kawiarnie";"2022";3;"ob.";""
1800000;"PODKARPACKIE";"ośrodki szkoleniowo-wypoczynkowe";"stołówki";"2019";11;"ob.";""
1800000;"PODKARPACKIE";"ośrodki szkoleniowo-wypoczynkowe";"stołówki";"2020";9;"ob.";""
1800000;"PODKARPACKIE";"ośrodki szkoleniowo-wypoczynkowe";"stołówki";"2021";11;"ob.";""
1800000;"PODKARPACKIE";"ośrodki szkoleniowo-wypoczynkowe";"stołówki";"2022";8;"ob.";""
1800000;"PODKARPACKIE";"ośrodki szkoleniowo-wypoczynkowe";"punkty gastronomiczne";"2019";7;"ob.";""
1800000;"PODKARPACKIE";"ośrodki szkoleniowo-wypoczynkowe";"punkty gastronomiczne";"2020";7;"ob.";""
1800000;"PODKARPACKIE";"ośrodki szkoleniowo-wypoczynkowe";"punkty gastronomiczne";"2021";3;"ob.";""
1800000;"PODKARPACKIE";"ośrodki szkoleniowo-wypoczynkowe";"punkty gastronomiczne";"2022";4;"ob.";""
1800000;"PODKARPACKIE";"domy pracy twórczej";"restauracje";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"domy pracy twórczej";"restauracje";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"domy pracy twórczej";"restauracje";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"domy pracy twórczej";"restauracje";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"domy pracy twórczej";"bary i kawiarnie";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"domy pracy twórczej";"bary i kawiarnie";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"domy pracy twórczej";"bary i kawiarnie";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"domy pracy twórczej";"bary i kawiarnie";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"domy pracy twórczej";"stołówki";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"domy pracy twórczej";"stołówki";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"domy pracy twórczej";"stołówki";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"domy pracy twórczej";"stołówki";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"domy pracy twórczej";"punkty gastronomiczne";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"domy pracy twórczej";"punkty gastronomiczne";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"domy pracy twórczej";"punkty gastronomiczne";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"domy pracy twórczej";"punkty gastronomiczne";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"zespoły domków turystycznych";"restauracje";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"zespoły domków turystycznych";"restauracje";"2020";1;"ob.";""
1800000;"PODKARPACKIE";"zespoły domków turystycznych";"restauracje";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"zespoły domków turystycznych";"restauracje";"2022";2;"ob.";""
1800000;"PODKARPACKIE";"zespoły domków turystycznych";"bary i kawiarnie";"2019";5;"ob.";""
1800000;"PODKARPACKIE";"zespoły domków turystycznych";"bary i kawiarnie";"2020";4;"ob.";""
1800000;"PODKARPACKIE";"zespoły domków turystycznych";"bary i kawiarnie";"2021";2;"ob.";""
1800000;"PODKARPACKIE";"zespoły domków turystycznych";"bary i kawiarnie";"2022";1;"ob.";""
1800000;"PODKARPACKIE";"zespoły domków turystycznych";"stołówki";"2019";4;"ob.";""
1800000;"PODKARPACKIE";"zespoły domków turystycznych";"stołówki";"2020";3;"ob.";""
1800000;"PODKARPACKIE";"zespoły domków turystycznych";"stołówki";"2021";3;"ob.";""
1800000;"PODKARPACKIE";"zespoły domków turystycznych";"stołówki";"2022";4;"ob.";""
1800000;"PODKARPACKIE";"zespoły domków turystycznych";"punkty gastronomiczne";"2019";3;"ob.";""
1800000;"PODKARPACKIE";"zespoły domków turystycznych";"punkty gastronomiczne";"2020";5;"ob.";""
1800000;"PODKARPACKIE";"zespoły domków turystycznych";"punkty gastronomiczne";"2021";4;"ob.";""
1800000;"PODKARPACKIE";"zespoły domków turystycznych";"punkty gastronomiczne";"2022";2;"ob.";""
1800000;"PODKARPACKIE";"kempingi";"restauracje";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"kempingi";"restauracje";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"kempingi";"restauracje";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"kempingi";"restauracje";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"kempingi";"bary i kawiarnie";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"kempingi";"bary i kawiarnie";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"kempingi";"bary i kawiarnie";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"kempingi";"bary i kawiarnie";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"kempingi";"stołówki";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"kempingi";"stołówki";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"kempingi";"stołówki";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"kempingi";"stołówki";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"kempingi";"punkty gastronomiczne";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"kempingi";"punkty gastronomiczne";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"kempingi";"punkty gastronomiczne";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"kempingi";"punkty gastronomiczne";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"pola biwakowe";"restauracje";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"pola biwakowe";"restauracje";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"pola biwakowe";"restauracje";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"pola biwakowe";"restauracje";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"pola biwakowe";"bary i kawiarnie";"2019";2;"ob.";""
1800000;"PODKARPACKIE";"pola biwakowe";"bary i kawiarnie";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"pola biwakowe";"bary i kawiarnie";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"pola biwakowe";"bary i kawiarnie";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"pola biwakowe";"stołówki";"2019";1;"ob.";""
1800000;"PODKARPACKIE";"pola biwakowe";"stołówki";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"pola biwakowe";"stołówki";"2021";1;"ob.";""
1800000;"PODKARPACKIE";"pola biwakowe";"stołówki";"2022";1;"ob.";""
1800000;"PODKARPACKIE";"pola biwakowe";"punkty gastronomiczne";"2019";2;"ob.";""
1800000;"PODKARPACKIE";"pola biwakowe";"punkty gastronomiczne";"2020";2;"ob.";""
1800000;"PODKARPACKIE";"pola biwakowe";"punkty gastronomiczne";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"pola biwakowe";"punkty gastronomiczne";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"hostele";"restauracje";"2019";3;"ob.";""
1800000;"PODKARPACKIE";"hostele";"restauracje";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"hostele";"restauracje";"2021";1;"ob.";""
1800000;"PODKARPACKIE";"hostele";"restauracje";"2022";1;"ob.";""
1800000;"PODKARPACKIE";"hostele";"bary i kawiarnie";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"hostele";"bary i kawiarnie";"2020";1;"ob.";""
1800000;"PODKARPACKIE";"hostele";"bary i kawiarnie";"2021";2;"ob.";""
1800000;"PODKARPACKIE";"hostele";"bary i kawiarnie";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"hostele";"stołówki";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"hostele";"stołówki";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"hostele";"stołówki";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"hostele";"stołówki";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"hostele";"punkty gastronomiczne";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"hostele";"punkty gastronomiczne";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"hostele";"punkty gastronomiczne";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"hostele";"punkty gastronomiczne";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"restauracje";"2019";1;"ob.";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"restauracje";"2020";1;"ob.";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"restauracje";"2021";1;"ob.";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"restauracje";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"bary i kawiarnie";"2019";7;"ob.";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"bary i kawiarnie";"2020";9;"ob.";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"bary i kawiarnie";"2021";4;"ob.";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"bary i kawiarnie";"2022";4;"ob.";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"stołówki";"2019";12;"ob.";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"stołówki";"2020";14;"ob.";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"stołówki";"2021";19;"ob.";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"stołówki";"2022";17;"ob.";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"punkty gastronomiczne";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"punkty gastronomiczne";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"punkty gastronomiczne";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"punkty gastronomiczne";"2022";1;"ob.";""
1800000;"PODKARPACKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"restauracje";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"restauracje";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"restauracje";"2021";1;"ob.";""
1800000;"PODKARPACKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"restauracje";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"bary i kawiarnie";"2019";1;"ob.";""
1800000;"PODKARPACKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"bary i kawiarnie";"2020";0;"ob.";""
1800000;"PODKARPACKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"bary i kawiarnie";"2021";2;"ob.";""
1800000;"PODKARPACKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"bary i kawiarnie";"2022";1;"ob.";""
1800000;"PODKARPACKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"stołówki";"2019";9;"ob.";""
1800000;"PODKARPACKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"stołówki";"2020";9;"ob.";""
1800000;"PODKARPACKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"stołówki";"2021";11;"ob.";""
1800000;"PODKARPACKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"stołówki";"2022";12;"ob.";""
1800000;"PODKARPACKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"punkty gastronomiczne";"2019";1;"ob.";""
1800000;"PODKARPACKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"punkty gastronomiczne";"2020";2;"ob.";""
1800000;"PODKARPACKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"punkty gastronomiczne";"2021";1;"ob.";""
1800000;"PODKARPACKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"punkty gastronomiczne";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"pokoje gościnne i kwatery agroturystyczne";"restauracje";"2019";6;"ob.";""
1800000;"PODKARPACKIE";"pokoje gościnne i kwatery agroturystyczne";"restauracje";"2020";4;"ob.";""
1800000;"PODKARPACKIE";"pokoje gościnne i kwatery agroturystyczne";"restauracje";"2021";5;"ob.";""
1800000;"PODKARPACKIE";"pokoje gościnne i kwatery agroturystyczne";"restauracje";"2022";9;"ob.";""
1800000;"PODKARPACKIE";"pokoje gościnne i kwatery agroturystyczne";"bary i kawiarnie";"2019";3;"ob.";""
1800000;"PODKARPACKIE";"pokoje gościnne i kwatery agroturystyczne";"bary i kawiarnie";"2020";2;"ob.";""
1800000;"PODKARPACKIE";"pokoje gościnne i kwatery agroturystyczne";"bary i kawiarnie";"2021";3;"ob.";""
1800000;"PODKARPACKIE";"pokoje gościnne i kwatery agroturystyczne";"bary i kawiarnie";"2022";5;"ob.";""
1800000;"PODKARPACKIE";"pokoje gościnne i kwatery agroturystyczne";"stołówki";"2019";6;"ob.";""
1800000;"PODKARPACKIE";"pokoje gościnne i kwatery agroturystyczne";"stołówki";"2020";5;"ob.";""
1800000;"PODKARPACKIE";"pokoje gościnne i kwatery agroturystyczne";"stołówki";"2021";4;"ob.";""
1800000;"PODKARPACKIE";"pokoje gościnne i kwatery agroturystyczne";"stołówki";"2022";4;"ob.";""
1800000;"PODKARPACKIE";"pokoje gościnne i kwatery agroturystyczne";"punkty gastronomiczne";"2019";1;"ob.";""
1800000;"PODKARPACKIE";"pokoje gościnne i kwatery agroturystyczne";"punkty gastronomiczne";"2020";1;"ob.";""
1800000;"PODKARPACKIE";"pokoje gościnne i kwatery agroturystyczne";"punkty gastronomiczne";"2021";1;"ob.";""
1800000;"PODKARPACKIE";"pokoje gościnne i kwatery agroturystyczne";"punkty gastronomiczne";"2022";0;"ob.";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"restauracje";"2019";6;"ob.";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"restauracje";"2020";4;"ob.";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"restauracje";"2021";4;"ob.";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"restauracje";"2022";3;"ob.";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"bary i kawiarnie";"2019";0;"ob.";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"bary i kawiarnie";"2020";1;"ob.";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"bary i kawiarnie";"2021";0;"ob.";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"bary i kawiarnie";"2022";1;"ob.";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"stołówki";"2019";4;"ob.";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"stołówki";"2020";4;"ob.";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"stołówki";"2021";6;"ob.";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"stołówki";"2022";5;"ob.";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"punkty gastronomiczne";"2019";4;"ob.";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"punkty gastronomiczne";"2020";1;"ob.";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"punkty gastronomiczne";"2021";2;"ob.";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"punkty gastronomiczne";"2022";2;"ob.";""
2000000;"PODLASKIE";"ogółem";"restauracje";"2019";80;"ob.";""
2000000;"PODLASKIE";"ogółem";"restauracje";"2020";78;"ob.";""
2000000;"PODLASKIE";"ogółem";"restauracje";"2021";87;"ob.";""
2000000;"PODLASKIE";"ogółem";"restauracje";"2022";79;"ob.";""
2000000;"PODLASKIE";"ogółem";"bary i kawiarnie";"2019";44;"ob.";""
2000000;"PODLASKIE";"ogółem";"bary i kawiarnie";"2020";43;"ob.";""
2000000;"PODLASKIE";"ogółem";"bary i kawiarnie";"2021";37;"ob.";""
2000000;"PODLASKIE";"ogółem";"bary i kawiarnie";"2022";36;"ob.";""
2000000;"PODLASKIE";"ogółem";"stołówki";"2019";31;"ob.";""
2000000;"PODLASKIE";"ogółem";"stołówki";"2020";23;"ob.";""
2000000;"PODLASKIE";"ogółem";"stołówki";"2021";25;"ob.";""
2000000;"PODLASKIE";"ogółem";"stołówki";"2022";20;"ob.";""
2000000;"PODLASKIE";"ogółem";"punkty gastronomiczne";"2019";8;"ob.";""
2000000;"PODLASKIE";"ogółem";"punkty gastronomiczne";"2020";6;"ob.";""
2000000;"PODLASKIE";"ogółem";"punkty gastronomiczne";"2021";17;"ob.";""
2000000;"PODLASKIE";"ogółem";"punkty gastronomiczne";"2022";12;"ob.";""
2000000;"PODLASKIE";"hotele";"restauracje";"2019";48;"ob.";""
2000000;"PODLASKIE";"hotele";"restauracje";"2020";46;"ob.";""
2000000;"PODLASKIE";"hotele";"restauracje";"2021";47;"ob.";""
2000000;"PODLASKIE";"hotele";"restauracje";"2022";48;"ob.";""
2000000;"PODLASKIE";"hotele";"bary i kawiarnie";"2019";22;"ob.";""
2000000;"PODLASKIE";"hotele";"bary i kawiarnie";"2020";23;"ob.";""
2000000;"PODLASKIE";"hotele";"bary i kawiarnie";"2021";24;"ob.";""
2000000;"PODLASKIE";"hotele";"bary i kawiarnie";"2022";25;"ob.";""
2000000;"PODLASKIE";"hotele";"stołówki";"2019";0;"ob.";""
2000000;"PODLASKIE";"hotele";"stołówki";"2020";1;"ob.";""
2000000;"PODLASKIE";"hotele";"stołówki";"2021";0;"ob.";""
2000000;"PODLASKIE";"hotele";"stołówki";"2022";0;"ob.";""
2000000;"PODLASKIE";"hotele";"punkty gastronomiczne";"2019";2;"ob.";""
2000000;"PODLASKIE";"hotele";"punkty gastronomiczne";"2020";4;"ob.";""
2000000;"PODLASKIE";"hotele";"punkty gastronomiczne";"2021";6;"ob.";""
2000000;"PODLASKIE";"hotele";"punkty gastronomiczne";"2022";6;"ob.";""
2000000;"PODLASKIE";"motele";"restauracje";"2019";1;"ob.";""
2000000;"PODLASKIE";"motele";"restauracje";"2020";1;"ob.";""
2000000;"PODLASKIE";"motele";"restauracje";"2021";1;"ob.";""
2000000;"PODLASKIE";"motele";"restauracje";"2022";2;"ob.";""
2000000;"PODLASKIE";"motele";"bary i kawiarnie";"2019";1;"ob.";""
2000000;"PODLASKIE";"motele";"bary i kawiarnie";"2020";1;"ob.";""
2000000;"PODLASKIE";"motele";"bary i kawiarnie";"2021";1;"ob.";""
2000000;"PODLASKIE";"motele";"bary i kawiarnie";"2022";1;"ob.";""
2000000;"PODLASKIE";"motele";"stołówki";"2019";0;"ob.";""
2000000;"PODLASKIE";"motele";"stołówki";"2020";0;"ob.";""
2000000;"PODLASKIE";"motele";"stołówki";"2021";0;"ob.";""
2000000;"PODLASKIE";"motele";"stołówki";"2022";0;"ob.";""
2000000;"PODLASKIE";"motele";"punkty gastronomiczne";"2019";0;"ob.";""
2000000;"PODLASKIE";"motele";"punkty gastronomiczne";"2020";0;"ob.";""
2000000;"PODLASKIE";"motele";"punkty gastronomiczne";"2021";0;"ob.";""
2000000;"PODLASKIE";"motele";"punkty gastronomiczne";"2022";0;"ob.";""
2000000;"PODLASKIE";"pensjonaty";"restauracje";"2019";7;"ob.";""
2000000;"PODLASKIE";"pensjonaty";"restauracje";"2020";6;"ob.";""
2000000;"PODLASKIE";"pensjonaty";"restauracje";"2021";7;"ob.";""
2000000;"PODLASKIE";"pensjonaty";"restauracje";"2022";7;"ob.";""
2000000;"PODLASKIE";"pensjonaty";"bary i kawiarnie";"2019";2;"ob.";""
2000000;"PODLASKIE";"pensjonaty";"bary i kawiarnie";"2020";3;"ob.";""
2000000;"PODLASKIE";"pensjonaty";"bary i kawiarnie";"2021";0;"ob.";""
2000000;"PODLASKIE";"pensjonaty";"bary i kawiarnie";"2022";2;"ob.";""
2000000;"PODLASKIE";"pensjonaty";"stołówki";"2019";1;"ob.";""
2000000;"PODLASKIE";"pensjonaty";"stołówki";"2020";0;"ob.";""
2000000;"PODLASKIE";"pensjonaty";"stołówki";"2021";1;"ob.";""
2000000;"PODLASKIE";"pensjonaty";"stołówki";"2022";0;"ob.";""
2000000;"PODLASKIE";"pensjonaty";"punkty gastronomiczne";"2019";1;"ob.";""
2000000;"PODLASKIE";"pensjonaty";"punkty gastronomiczne";"2020";0;"ob.";""
2000000;"PODLASKIE";"pensjonaty";"punkty gastronomiczne";"2021";1;"ob.";""
2000000;"PODLASKIE";"pensjonaty";"punkty gastronomiczne";"2022";1;"ob.";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"restauracje";"2019";14;"ob.";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"restauracje";"2020";14;"ob.";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"restauracje";"2021";16;"ob.";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"restauracje";"2022";8;"ob.";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"bary i kawiarnie";"2019";3;"ob.";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"bary i kawiarnie";"2020";4;"ob.";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"bary i kawiarnie";"2021";5;"ob.";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"bary i kawiarnie";"2022";2;"ob.";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"stołówki";"2019";2;"ob.";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"stołówki";"2020";1;"ob.";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"stołówki";"2021";4;"ob.";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"stołówki";"2022";2;"ob.";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"punkty gastronomiczne";"2019";3;"ob.";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"punkty gastronomiczne";"2020";0;"ob.";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"punkty gastronomiczne";"2021";2;"ob.";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"punkty gastronomiczne";"2022";0;"ob.";""
2000000;"PODLASKIE";"domy wycieczkowe";"restauracje";"2019";0;"ob.";""
2000000;"PODLASKIE";"domy wycieczkowe";"restauracje";"2020";0;"ob.";""
2000000;"PODLASKIE";"domy wycieczkowe";"restauracje";"2021";0;"ob.";""
2000000;"PODLASKIE";"domy wycieczkowe";"restauracje";"2022";0;"ob.";""
2000000;"PODLASKIE";"domy wycieczkowe";"bary i kawiarnie";"2019";0;"ob.";""
2000000;"PODLASKIE";"domy wycieczkowe";"bary i kawiarnie";"2020";0;"ob.";""
2000000;"PODLASKIE";"domy wycieczkowe";"bary i kawiarnie";"2021";0;"ob.";""
2000000;"PODLASKIE";"domy wycieczkowe";"bary i kawiarnie";"2022";0;"ob.";""
2000000;"PODLASKIE";"domy wycieczkowe";"stołówki";"2019";0;"ob.";""
2000000;"PODLASKIE";"domy wycieczkowe";"stołówki";"2020";0;"ob.";""
2000000;"PODLASKIE";"domy wycieczkowe";"stołówki";"2021";0;"ob.";""
2000000;"PODLASKIE";"domy wycieczkowe";"stołówki";"2022";0;"ob.";""
2000000;"PODLASKIE";"domy wycieczkowe";"punkty gastronomiczne";"2019";0;"ob.";""
2000000;"PODLASKIE";"domy wycieczkowe";"punkty gastronomiczne";"2020";0;"ob.";""
2000000;"PODLASKIE";"domy wycieczkowe";"punkty gastronomiczne";"2021";0;"ob.";""
2000000;"PODLASKIE";"domy wycieczkowe";"punkty gastronomiczne";"2022";0;"ob.";""
2000000;"PODLASKIE";"ośrodki wczasowe";"restauracje";"2019";1;"ob.";""
2000000;"PODLASKIE";"ośrodki wczasowe";"restauracje";"2020";1;"ob.";""
2000000;"PODLASKIE";"ośrodki wczasowe";"restauracje";"2021";2;"ob.";""
2000000;"PODLASKIE";"ośrodki wczasowe";"restauracje";"2022";1;"ob.";""
2000000;"PODLASKIE";"ośrodki wczasowe";"bary i kawiarnie";"2019";4;"ob.";""
2000000;"PODLASKIE";"ośrodki wczasowe";"bary i kawiarnie";"2020";2;"ob.";""
2000000;"PODLASKIE";"ośrodki wczasowe";"bary i kawiarnie";"2021";3;"ob.";""
2000000;"PODLASKIE";"ośrodki wczasowe";"bary i kawiarnie";"2022";1;"ob.";""
