"Kod";"Nazwa";"Rodzaje urządzeń";"Rok";"Wartosc";"Jednostka miary";"Atrybut"
1200000;"MAŁOPOLSKIE";"kręgle";"2000";;"ob.";""
1200000;"MAŁOPOLSKIE";"kręgle";"2001";;"ob.";""
1200000;"MAŁOPOLSKIE";"kręgle";"2002";;"ob.";""
1200000;"MAŁOPOLSKIE";"kręgle";"2009";;"ob.";""
1200000;"MAŁOPOLSKIE";"kręgle";"2013";14;"ob.";""
1200000;"MAŁOPOLSKIE";"kręgle";"2017";29;"ob.";""
1200000;"MAŁOPOLSKIE";"kręgle";"2021";33;"ob.";""
1200000;"MAŁOPOLSKIE";"mini golf";"1999";4;"ob.";""
1200000;"MAŁOPOLSKIE";"mini golf";"2000";0;"ob.";""
1200000;"MAŁOPOLSKIE";"mini golf";"2001";4;"ob.";""
1200000;"MAŁOPOLSKIE";"mini golf";"2002";2;"ob.";""
1200000;"MAŁOPOLSKIE";"mini golf";"2009";14;"ob.";""
1200000;"MAŁOPOLSKIE";"mini golf";"2013";15;"ob.";""
1200000;"MAŁOPOLSKIE";"mini golf";"2017";14;"ob.";""
1200000;"MAŁOPOLSKIE";"mini golf";"2021";19;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia sprzętu pływającego";"1999";35;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia sprzętu pływającego";"2000";24;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia sprzętu pływającego";"2001";25;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia sprzętu pływającego";"2002";22;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia sprzętu pływającego";"2009";12;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia sprzętu pływającego";"2013";14;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia sprzętu pływającego";"2017";23;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia sprzętu pływającego";"2021";22;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"1999";;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2000";;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2001";;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2002";;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2009";;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2013";155;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2017";191;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2021";171;"ob.";""
1200000;"MAŁOPOLSKIE";"pokój zabaw dla dzieci";"1999";185;"ob.";""
1200000;"MAŁOPOLSKIE";"pokój zabaw dla dzieci";"2000";115;"ob.";""
1200000;"MAŁOPOLSKIE";"pokój zabaw dla dzieci";"2001";123;"ob.";""
1200000;"MAŁOPOLSKIE";"pokój zabaw dla dzieci";"2002";122;"ob.";""
1200000;"MAŁOPOLSKIE";"pokój zabaw dla dzieci";"2009";92;"ob.";""
1200000;"MAŁOPOLSKIE";"pokój zabaw dla dzieci";"2013";185;"ob.";""
1200000;"MAŁOPOLSKIE";"pokój zabaw dla dzieci";"2017";259;"ob.";""
1200000;"MAŁOPOLSKIE";"pokój zabaw dla dzieci";"2021";239;"ob.";""
1200000;"MAŁOPOLSKIE";"hipodrom/stadnina koni w obiekcie";"1999";;"ob.";""
1200000;"MAŁOPOLSKIE";"hipodrom/stadnina koni w obiekcie";"2000";;"ob.";""
1200000;"MAŁOPOLSKIE";"hipodrom/stadnina koni w obiekcie";"2001";;"ob.";""
1200000;"MAŁOPOLSKIE";"hipodrom/stadnina koni w obiekcie";"2002";;"ob.";""
1200000;"MAŁOPOLSKIE";"hipodrom/stadnina koni w obiekcie";"2009";;"ob.";""
1200000;"MAŁOPOLSKIE";"hipodrom/stadnina koni w obiekcie";"2013";15;"ob.";""
1200000;"MAŁOPOLSKIE";"hipodrom/stadnina koni w obiekcie";"2017";16;"ob.";""
1200000;"MAŁOPOLSKIE";"hipodrom/stadnina koni w obiekcie";"2021";12;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia rowerów";"1999";122;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia rowerów";"2000";116;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia rowerów";"2001";136;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia rowerów";"2002";128;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia rowerów";"2009";104;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia rowerów";"2013";;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia rowerów";"2017";;"ob.";""
1200000;"MAŁOPOLSKIE";"wypożyczalnia rowerów";"2021";;"ob.";""
1200000;"MAŁOPOLSKIE";"ścieżka zdrowia";"1999";170;"ob.";""
1200000;"MAŁOPOLSKIE";"ścieżka zdrowia";"2000";141;"ob.";""
1200000;"MAŁOPOLSKIE";"ścieżka zdrowia";"2001";144;"ob.";""
1200000;"MAŁOPOLSKIE";"ścieżka zdrowia";"2002";144;"ob.";""
1200000;"MAŁOPOLSKIE";"ścieżka zdrowia";"2009";;"ob.";""
1200000;"MAŁOPOLSKIE";"ścieżka zdrowia";"2013";;"ob.";""
1200000;"MAŁOPOLSKIE";"ścieżka zdrowia";"2017";;"ob.";""
1200000;"MAŁOPOLSKIE";"ścieżka zdrowia";"2021";;"ob.";""
1200000;"MAŁOPOLSKIE";"możliwość jazdy konnej";"1999";133;"ob.";""
1200000;"MAŁOPOLSKIE";"możliwość jazdy konnej";"2000";108;"ob.";""
1200000;"MAŁOPOLSKIE";"możliwość jazdy konnej";"2001";119;"ob.";""
1200000;"MAŁOPOLSKIE";"możliwość jazdy konnej";"2002";99;"ob.";""
1200000;"MAŁOPOLSKIE";"możliwość jazdy konnej";"2009";;"ob.";""
1200000;"MAŁOPOLSKIE";"możliwość jazdy konnej";"2013";;"ob.";""
1200000;"MAŁOPOLSKIE";"możliwość jazdy konnej";"2017";;"ob.";""
1200000;"MAŁOPOLSKIE";"możliwość jazdy konnej";"2021";;"ob.";""
1400000;"MAZOWIECKIE";"boisko do siatkówki lub koszykówki";"1999";101;"ob.";""
1400000;"MAZOWIECKIE";"boisko do siatkówki lub koszykówki";"2000";72;"ob.";""
1400000;"MAZOWIECKIE";"boisko do siatkówki lub koszykówki";"2001";73;"ob.";""
1400000;"MAZOWIECKIE";"boisko do siatkówki lub koszykówki";"2002";75;"ob.";""
1400000;"MAZOWIECKIE";"boisko do siatkówki lub koszykówki";"2009";70;"ob.";""
1400000;"MAZOWIECKIE";"boisko do siatkówki lub koszykówki";"2013";90;"ob.";""
1400000;"MAZOWIECKIE";"boisko do siatkówki lub koszykówki";"2017";78;"ob.";""
1400000;"MAZOWIECKIE";"boisko do siatkówki lub koszykówki";"2021";66;"ob.";""
1400000;"MAZOWIECKIE";"boisko do piłki nożnej";"1999";;"ob.";""
1400000;"MAZOWIECKIE";"boisko do piłki nożnej";"2000";;"ob.";""
1400000;"MAZOWIECKIE";"boisko do piłki nożnej";"2001";;"ob.";""
1400000;"MAZOWIECKIE";"boisko do piłki nożnej";"2002";;"ob.";""
1400000;"MAZOWIECKIE";"boisko do piłki nożnej";"2009";;"ob.";""
1400000;"MAZOWIECKIE";"boisko do piłki nożnej";"2013";51;"ob.";""
1400000;"MAZOWIECKIE";"boisko do piłki nożnej";"2017";42;"ob.";""
1400000;"MAZOWIECKIE";"boisko do piłki nożnej";"2021";39;"ob.";""
1400000;"MAZOWIECKIE";"kort tenisowy";"1999";38;"ob.";""
1400000;"MAZOWIECKIE";"kort tenisowy";"2000";36;"ob.";""
1400000;"MAZOWIECKIE";"kort tenisowy";"2001";38;"ob.";""
1400000;"MAZOWIECKIE";"kort tenisowy";"2002";41;"ob.";""
1400000;"MAZOWIECKIE";"kort tenisowy";"2009";36;"ob.";""
1400000;"MAZOWIECKIE";"kort tenisowy";"2013";41;"ob.";""
1400000;"MAZOWIECKIE";"kort tenisowy";"2017";44;"ob.";""
1400000;"MAZOWIECKIE";"kort tenisowy";"2021";33;"ob.";""
1400000;"MAZOWIECKIE";"basen kryty";"1999";8;"ob.";""
1400000;"MAZOWIECKIE";"basen kryty";"2000";8;"ob.";""
1400000;"MAZOWIECKIE";"basen kryty";"2001";8;"ob.";""
1400000;"MAZOWIECKIE";"basen kryty";"2002";10;"ob.";""
1400000;"MAZOWIECKIE";"basen kryty";"2009";21;"ob.";""
1400000;"MAZOWIECKIE";"basen kryty";"2013";31;"ob.";""
1400000;"MAZOWIECKIE";"basen kryty";"2017";31;"ob.";""
1400000;"MAZOWIECKIE";"basen kryty";"2021";35;"ob.";""
1400000;"MAZOWIECKIE";"basen otwarty";"1999";;"ob.";""
1400000;"MAZOWIECKIE";"basen otwarty";"2000";;"ob.";""
1400000;"MAZOWIECKIE";"basen otwarty";"2001";;"ob.";""
1400000;"MAZOWIECKIE";"basen otwarty";"2002";;"ob.";""
1400000;"MAZOWIECKIE";"basen otwarty";"2009";;"ob.";""
1400000;"MAZOWIECKIE";"basen otwarty";"2013";21;"ob.";""
1400000;"MAZOWIECKIE";"basen otwarty";"2017";15;"ob.";""
1400000;"MAZOWIECKIE";"basen otwarty";"2021";12;"ob.";""
1400000;"MAZOWIECKIE";"siłownia";"1999";43;"ob.";""
1400000;"MAZOWIECKIE";"siłownia";"2000";40;"ob.";""
1400000;"MAZOWIECKIE";"siłownia";"2001";41;"ob.";""
1400000;"MAZOWIECKIE";"siłownia";"2002";53;"ob.";""
1400000;"MAZOWIECKIE";"siłownia";"2009";58;"ob.";""
1400000;"MAZOWIECKIE";"siłownia";"2013";70;"ob.";""
1400000;"MAZOWIECKIE";"siłownia";"2017";82;"ob.";""
1400000;"MAZOWIECKIE";"siłownia";"2021";89;"ob.";""
1400000;"MAZOWIECKIE";"sauna";"1999";37;"ob.";""
1400000;"MAZOWIECKIE";"sauna";"2000";41;"ob.";""
1400000;"MAZOWIECKIE";"sauna";"2001";45;"ob.";""
1400000;"MAZOWIECKIE";"sauna";"2002";56;"ob.";""
1400000;"MAZOWIECKIE";"sauna";"2009";65;"ob.";""
1400000;"MAZOWIECKIE";"sauna";"2013";87;"ob.";""
1400000;"MAZOWIECKIE";"sauna";"2017";89;"ob.";""
1400000;"MAZOWIECKIE";"sauna";"2021";88;"ob.";""
1400000;"MAZOWIECKIE";"solarium";"1999";17;"ob.";""
1400000;"MAZOWIECKIE";"solarium";"2000";18;"ob.";""
1400000;"MAZOWIECKIE";"solarium";"2001";20;"ob.";""
1400000;"MAZOWIECKIE";"solarium";"2002";27;"ob.";""
1400000;"MAZOWIECKIE";"solarium";"2009";16;"ob.";""
1400000;"MAZOWIECKIE";"solarium";"2013";17;"ob.";""
1400000;"MAZOWIECKIE";"solarium";"2017";10;"ob.";""
1400000;"MAZOWIECKIE";"solarium";"2021";4;"ob.";""
1400000;"MAZOWIECKIE";"zabiegi SPA";"1999";;"ob.";""
1400000;"MAZOWIECKIE";"zabiegi SPA";"2000";;"ob.";""
1400000;"MAZOWIECKIE";"zabiegi SPA";"2001";;"ob.";""
1400000;"MAZOWIECKIE";"zabiegi SPA";"2002";;"ob.";""
1400000;"MAZOWIECKIE";"zabiegi SPA";"2009";;"ob.";""
1400000;"MAZOWIECKIE";"zabiegi SPA";"2013";42;"ob.";""
1400000;"MAZOWIECKIE";"zabiegi SPA";"2017";49;"ob.";""
1400000;"MAZOWIECKIE";"zabiegi SPA";"2021";50;"ob.";""
1400000;"MAZOWIECKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"1999";;"ob.";""
1400000;"MAZOWIECKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2000";;"ob.";""
1400000;"MAZOWIECKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2001";;"ob.";""
1400000;"MAZOWIECKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2002";;"ob.";""
1400000;"MAZOWIECKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2009";;"ob.";""
1400000;"MAZOWIECKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2013";;"ob.";""
1400000;"MAZOWIECKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2017";51;"ob.";""
1400000;"MAZOWIECKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2021";42;"ob.";""
1400000;"MAZOWIECKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"1999";;"ob.";""
1400000;"MAZOWIECKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2000";;"ob.";""
1400000;"MAZOWIECKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2001";;"ob.";""
1400000;"MAZOWIECKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2002";;"ob.";""
1400000;"MAZOWIECKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2009";;"ob.";""
1400000;"MAZOWIECKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2013";27;"ob.";""
1400000;"MAZOWIECKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2017";34;"ob.";""
1400000;"MAZOWIECKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2021";23;"ob.";""
1400000;"MAZOWIECKIE";"stół do bilardu z wyposażeniem";"1999";47;"ob.";""
1400000;"MAZOWIECKIE";"stół do bilardu z wyposażeniem";"2000";47;"ob.";""
1400000;"MAZOWIECKIE";"stół do bilardu z wyposażeniem";"2001";47;"ob.";""
1400000;"MAZOWIECKIE";"stół do bilardu z wyposażeniem";"2002";54;"ob.";""
1400000;"MAZOWIECKIE";"stół do bilardu z wyposażeniem";"2009";83;"ob.";""
1400000;"MAZOWIECKIE";"stół do bilardu z wyposażeniem";"2013";97;"ob.";""
1400000;"MAZOWIECKIE";"stół do bilardu z wyposażeniem";"2017";103;"ob.";""
1400000;"MAZOWIECKIE";"stół do bilardu z wyposażeniem";"2021";90;"ob.";""
1400000;"MAZOWIECKIE";"stół do tenisa stołowego z wyposażeniem";"1999";89;"ob.";""
1400000;"MAZOWIECKIE";"stół do tenisa stołowego z wyposażeniem";"2000";77;"ob.";""
1400000;"MAZOWIECKIE";"stół do tenisa stołowego z wyposażeniem";"2001";77;"ob.";""
1400000;"MAZOWIECKIE";"stół do tenisa stołowego z wyposażeniem";"2002";83;"ob.";""
1400000;"MAZOWIECKIE";"stół do tenisa stołowego z wyposażeniem";"2009";71;"ob.";""
1400000;"MAZOWIECKIE";"stół do tenisa stołowego z wyposażeniem";"2013";82;"ob.";""
1400000;"MAZOWIECKIE";"stół do tenisa stołowego z wyposażeniem";"2017";77;"ob.";""
1400000;"MAZOWIECKIE";"stół do tenisa stołowego z wyposażeniem";"2021";63;"ob.";""
1400000;"MAZOWIECKIE";"kręgle";"1999";;"ob.";""
1400000;"MAZOWIECKIE";"kręgle";"2000";;"ob.";""
1400000;"MAZOWIECKIE";"kręgle";"2001";;"ob.";""
1400000;"MAZOWIECKIE";"kręgle";"2002";;"ob.";""
1400000;"MAZOWIECKIE";"kręgle";"2009";;"ob.";""
1400000;"MAZOWIECKIE";"kręgle";"2013";15;"ob.";""
1400000;"MAZOWIECKIE";"kręgle";"2017";15;"ob.";""
1400000;"MAZOWIECKIE";"kręgle";"2021";17;"ob.";""
1400000;"MAZOWIECKIE";"mini golf";"1999";2;"ob.";""
1400000;"MAZOWIECKIE";"mini golf";"2000";1;"ob.";""
1400000;"MAZOWIECKIE";"mini golf";"2001";2;"ob.";""
1400000;"MAZOWIECKIE";"mini golf";"2002";4;"ob.";""
1400000;"MAZOWIECKIE";"mini golf";"2009";7;"ob.";""
1400000;"MAZOWIECKIE";"mini golf";"2013";12;"ob.";""
1400000;"MAZOWIECKIE";"mini golf";"2017";11;"ob.";""
1400000;"MAZOWIECKIE";"mini golf";"2021";9;"ob.";""
1400000;"MAZOWIECKIE";"wypożyczalnia sprzętu pływającego";"1999";34;"ob.";""
1400000;"MAZOWIECKIE";"wypożyczalnia sprzętu pływającego";"2000";21;"ob.";""
1400000;"MAZOWIECKIE";"wypożyczalnia sprzętu pływającego";"2001";27;"ob.";""
1400000;"MAZOWIECKIE";"wypożyczalnia sprzętu pływającego";"2002";27;"ob.";""
1400000;"MAZOWIECKIE";"wypożyczalnia sprzętu pływającego";"2009";27;"ob.";""
