"Kod";"Nazwa";"Wyszczególnienie";"Kategorie";"Rok";"Wartosc";"Jednostka miary";"Atrybut"
2000000;"PODLASKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2016";28.7;"%";""
2000000;"PODLASKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2017";13.8;"%";""
2000000;"PODLASKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2018";15.0;"%";""
2000000;"PODLASKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2019";21.3;"%";""
2000000;"PODLASKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2020";15.8;"%";""
2000000;"PODLASKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2021";0.0;"%";"x"
2000000;"PODLASKIE";"stopień wykorzystania pokoi";"w trakcie kategoryzacji";"2022";8.4;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2002";32.40;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2003";32.80;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2004";31.78;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2005";33.31;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2006";32.75;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2007";35.21;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2008";32.35;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2009";31.79;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2010";32.08;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2011";34.5;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2012";35.1;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2013";36.9;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2014";39.1;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2015";41.1;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2016";43.2;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2017";44.7;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2018";46.6;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2019";48.6;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2020";31.1;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2021";37.6;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"ogółem";"2022";46.0;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2002";19.30;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2003";25.90;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2004";27.73;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2005";45.36;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2006";37.34;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2007";45.99;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2008";37.98;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2009";37.81;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2010";40.51;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2011";42.9;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2012";49.7;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2013";53.2;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2014";59.6;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2015";59.6;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2016";60.0;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2017";59.6;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2018";62.4;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2019";64.0;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2020";38.9;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2021";44.4;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *****";"2022";55.5;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2002";30.70;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2003";34.60;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2004";35.31;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2005";37.17;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2006";38.95;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2007";38.77;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2008";34.72;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2009";37.93;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2010";42.07;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2011";44.9;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2012";44.5;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2013";47.7;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2014";49.6;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2015";51.3;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2016";52.8;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2017";53.0;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2018";57.5;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2019";56.2;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2020";33.0;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2021";40.2;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ****";"2022";50.1;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2002";38.30;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2003";38.40;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2004";37.29;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2005";37.02;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2006";34.76;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2007";36.67;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2008";34.75;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2009";31.97;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2010";31.49;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2011";33.8;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2012";33.5;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2013";34.8;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2014";37.4;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2015";39.6;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2016";41.0;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2017";41.6;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2018";42.4;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2019";44.9;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2020";30.0;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2021";35.8;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii ***";"2022";42.9;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2002";25.00;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2003";27.10;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2004";24.02;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2005";27.42;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2006";28.50;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2007";32.59;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2008";30.35;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2009";28.39;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2010";27.05;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2011";28.8;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2012";29.1;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2013";29.3;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2014";29.9;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2015";29.9;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2016";32.9;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2017";37.9;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2018";39.1;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2019";39.6;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2020";27.1;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2021";34.1;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii **";"2022";40.3;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2002";26.50;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2003";27.10;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2004";30.49;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2005";32.76;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2006";33.68;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2007";39.90;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2008";31.04;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2009";32.85;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2010";32.84;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2011";27.3;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2012";26.1;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2013";26.3;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2014";23.0;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2015";29.7;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2016";32.1;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2017";33.8;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2018";32.8;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2019";33.6;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2020";19.6;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2021";30.9;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"kategorii *";"2022";34.3;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2002";28.30;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2003";21.00;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2004";22.76;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2005";26.76;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2006";28.36;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2007";25.55;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2008";21.79;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2009";26.45;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2010";19.37;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2011";24.9;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2012";26.4;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2013";27.5;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2014";26.4;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2015";36.8;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2016";41.6;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2017";46.6;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2018";41.6;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2019";34.0;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2020";22.1;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2021";18.6;"%";""
2200000;"POMORSKIE";"stopień wykorzystania miejsc noclegowych";"w trakcie kategoryzacji";"2022";38.8;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2002";39.80;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2003";39.50;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2004";40.76;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2005";42.63;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2006";42.13;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2007";43.22;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2008";40.85;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2009";37.74;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2010";37.48;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2011";41.3;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2012";41.4;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2013";43.0;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2014";45.0;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2015";49.5;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2016";52.5;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2017";54.4;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2018";55.9;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2019";57.8;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2020";35.2;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2021";43.2;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"ogółem";"2022";53.8;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2002";16.50;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2003";25.90;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2004";29.99;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2005";58.43;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2006";48.75;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2007";58.91;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2008";46.89;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2009";44.81;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2010";44.31;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2011";48.3;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2012";54.3;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2013";57.5;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2014";64.3;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2015";70.5;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2016";71.0;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2017";70.7;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2018";71.1;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2019";71.5;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2020";41.0;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2021";46.3;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii *****";"2022";57.3;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii ****";"2002";44.40;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii ****";"2003";51.90;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii ****";"2004";52.99;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii ****";"2005";56.84;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii ****";"2006";57.29;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii ****";"2007";57.22;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii ****";"2008";50.09;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii ****";"2009";47.50;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii ****";"2010";47.91;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii ****";"2011";52.2;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii ****";"2012";51.5;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii ****";"2013";53.3;"%";""
2200000;"POMORSKIE";"stopień wykorzystania pokoi";"kategorii ****";"2014";56.2;"%";""
